,id,content,content_clean,sentiment,subjectivity,polarity,analysis
103,Ugy4m75YowIQUeGXdaZ4AaABAg.9TVyGfsUYMd9UfUYy4UvYf,"I think billionaires never visit supermarkets in person. Their groceries and grog are delivered and converted into meals by minions. If they ever go shopping themselves they either rideshare, park by valet or slum it in the Range Rover to the Armani, Vuitton, Rolex or Breitling boutique.",I think billionaires never visit supermarkets in person Their groceries and grog are delivered and converted into meals by minions If they ever go shopping themselves they either rideshare park by valet or slum it in the Range Rover to the Armani Vuitton Rolex or Breitling boutique,1,0.0,0.0,Neutral
104,Ugy4m75YowIQUeGXdaZ4AaABAg.9TVyGfsUYMd9UCLgahg-wk,@xjet they don't go, they dont go,1,0.0,0.0,Neutral
105,Ugy4m75YowIQUeGXdaZ4AaABAg.9TVyGfsUYMd9TW0U6xjO3h,@jimmyhayers What?  You thunk billionaires should walk to the supermarket? 😀, What  You thunk billionaires should walk to the supermarket 😀,5,0.0,0.0,Neutral
106,Ugy4m75YowIQUeGXdaZ4AaABAg.9TVyGfsUYMd9TW07eRWgMb,Who is using a 2 million quid hypercar to drive to Tesco?,Who is using a 2 million quid hypercar to drive to Tesco,1,0.0,0.0,Neutral
107,UgzxliCezpz96nPYezJ4AaABAg,"The design is beautiful in a subtle way, absolutely love it. But those wheels seem sooooo aftermarket cheap.",The design is beautiful in a subtle way absolutely love it But those wheels seem sooooo aftermarket cheap,4,0.7,0.35416666666666663,Positive
108,Ugz3ZDpDrXWMZPENjzx4AaABAg,It’s a Rimac wearing a different suit & I applaud coach building returning 👍👏👏👏,It’s a Rimac wearing a different suit  I applaud coach building returning 👍👏👏👏,1,0.6,0.0,Neutral
109,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49cHYyUn88T-,Liked 💯👍,Liked 💯👍,4,0.8,0.6,Positive
110,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49bKWpI9MpUS,It's a Rimac with a Ferrari body,Its a Rimac with a Ferrari body,4,0.0,0.0,Neutral
111,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49XKdiU7lrXB,"@alfrredd exactly lol

Rimac needs to hire a designer from the UK or Germany"," exactly lol

Rimac needs to hire a designer from the UK or Germany",5,0.7,0.8,Positive
112,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49X6vKJAuUjS,They are using the powertrain on license but everything else is different. The electric motor is also different.,They are using the powertrain on license but everything else is different The electric motor is also different,3,0.6,0.0,Neutral
113,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49WsCS3MKQgy,Nothing will really matter when the roadster hits the streets at a fraction of the cost.,Nothing will really matter when the roadster hits the streets at a fraction of the cost,2,0.2,0.2,Positive
114,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49WsCJ0UCQO-,Hopefully it's a better Rimac than the Porsche Taycan Turbo S is.,Hopefully its a better Rimac than the Porsche Taycan Turbo S is,3,0.5,0.5,Positive
115,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49WSds40Q7Rd,@sanidsicu ‘slightly’ being the operative word. Still ugly AF., ‘slightly’ being the operative word Still ugly AF,2,0.5833333333333334,-0.4333333333333333,Negative
116,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49WSdfNiZVGG,Yeah but unfortunately it still looks shit.,Yeah but unfortunately it still looks shit,2,0.9,-0.35,Negative
117,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49VkE-YnhWZ-,"@enigmaPL Because you're DEFINITELY not an engineer? You don't understand engineering principles and have next to no knowledge about basic and age old automotive realities? So, show yourself to the door.", Because youre DEFINITELY not an engineer You dont understand engineering principles and have next to no knowledge about basic and age old automotive realities So show yourself to the door,1,0.20625,0.025,Positive
118,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49VkD7X8ySN7,​@Pininfarina X  You clearly don't understand what* I wrote. Why bother replying to me?,​ X  You clearly dont understand what I wrote Why bother replying to me,1,0.3833333333333333,0.10000000000000002,Positive
119,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49VjndxaJziZ,@enigmaPL No the word has a specific meaning based in engineering reality? You're not an engineer right?, No the word has a specific meaning based in engineering reality Youre not an engineer right,1,0.33035714285714285,0.14285714285714285,Positive
120,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49VjnXUu7ROG,"@hagestad So Bugatti use a  Volkswagen therefore German  W16 engine, an English manufactured DCT and Swedish four wheel drive system and is put into production in France but Ettore Bugatti was born in Italy and they've been effectively sold off to the Croatians?

So?"," So Bugatti use a  Volkswagen therefore German  W16 engine an English manufactured DCT and Swedish four wheel drive system and is put into production in France but Ettore Bugatti was born in Italy and theyve been effectively sold off to the Croatians

So",2,0.26666666666666666,0.19999999999999998,Positive
121,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49VZiM-GJ1Ut,"…. Or the opposite… pininfarina has the experience in building super cars, rimac not it’s just a component producer. And they developed the project rimac and pininfarina together 😉",… Or the opposite… pininfarina has the experience in building super cars rimac not it’s just a component producer And they developed the project rimac and pininfarina together 😉,1,0.4833333333333333,0.21666666666666667,Positive
122,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49UStPAY9wIf,its rimac rebranded by Mahindra  so what is up with Pininfarina name?,its rimac rebranded by Mahindra  so what is up with Pininfarina name,1,0.0,0.0,Neutral
123,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TrqepRgPJU,"""Coachbuilt"" is just a fancy word for having the same thing underneath, with a different body... 
Oooh how exciting.... /sarcasm
Why would you be happy with such boring uniformity where it matters?","Coachbuilt is just a fancy word for having the same thing underneath with a different body 
Oooh how exciting sarcasm
Why would you be happy with such boring uniformity where it matters",2,0.6708333333333334,0.01666666666666668,Positive
124,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49Tlc7hSE40a,So it's a Nevera only not ugly as sin? Cool. Got it.,So its a Nevera only not ugly as sin Cool Got it,3,0.8833333333333333,0.2333333333333333,Positive
125,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TiV01SGIIc,"@Allen Kemmett jesus..the Gs would be more for sure but in one very soon ( in month ) the fastest production car in the world will going to reveal and yes , is way more quicker than nevera and every tuatara, bolide , jesko and hypercars like this... Wait for it , its called "" Chaos spyros panopoulos automotive"" its designated to break every world record", Kemmett jesusthe Gs would be more for sure but in one very soon  in month  the fastest production car in the world will going to reveal and yes  is way more quicker than nevera and every tuatara bolide  jesko and hypercars like this Wait for it  its called  Chaos spyros panopoulos automotive its designated to break every world record,1,0.5472222222222223,0.425,Positive
126,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49ThyYiI4QdT,@Mind creator imagine if rimac used tesla superior motor/battery.. even faster., creator imagine if rimac used tesla superior motorbattery even faster,5,0.9,0.7,Positive
127,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TUXYBZWZR3,"@MC20 they didn't have that particular technology so they bought chunks of Rimac. 

 Mahindra simply had another goal: finishing the car. They were not interested in acquiring the technology. 

 So, neither Germans, Chinese, Koreans and Indians were not capable at making sub 2 sec car in 2020. Happy now?"," they didnt have that particular technology so they bought chunks of Rimac 

 Mahindra simply had another goal finishing the car They were not interested in acquiring the technology 

 So neither Germans Chinese Koreans and Indians were not capable at making sub 2 sec car in 2020 Happy now",1,0.4557823129251701,0.09166666666666667,Positive
128,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TSk_el8OvW,"@Warcraft Combat everyone has their own taste, and for me the Nevera is crap. That’s it. World is beautiful cause it’s different. Lots of people agreed with me when I said “ugly is the right word”. Just my opinion.", Combat everyone has their own taste and for me the Nevera is crap That’s it World is beautiful cause it’s different Lots of people agreed with me when I said “ugly is the right word” Just my opinion,1,0.8226190476190477,0.03928571428571428,Positive
129,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TSiwzdiwG8,Only way  these hypercars  will be quick in corners is to have detachable front and rear pikes peak wing because  the weight will make it go slower than p1 gtr lm in corners,Only way  these hypercars  will be quick in corners is to have detachable front and rear pikes peak wing because  the weight will make it go slower than p1 gtr lm in corners,4,0.75,0.16666666666666666,Positive
130,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TShwYz3L5L,I approve  of  the  aero design on this more than rimac as far as nurburgring lap times are concerned,I approve  of  the  aero design on this more than rimac as far as nurburgring lap times are concerned,5,0.75,0.3,Positive
131,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TSfYNYczBW,"@Spirit01 • 67 years ago I just want to say something, yes, everyone has their opinion, but please don’t be that “toxic”, yes, both Battista and Nevera are good in their own ways, (styling, performance etc.)", • 67 years ago I just want to say something yes everyone has their opinion but please don’t be that “toxic” yes both Battista and Nevera are good in their own ways styling performance etc,3,0.8,0.6499999999999999,Positive
132,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TSd9GR03YU,@Spirit01 • 67 years ago I did :), • 67 years ago I did ,5,0.0,0.0,Neutral
133,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TScR6BzHiE,"@Warcraft Combat yeah today people like to teach strangers on YouTube. I mean you don’t even know me, what u want from me? Teach your kids, not strangers on YT.", Combat yeah today people like to teach strangers on YouTube I mean you don’t even know me what u want from me Teach your kids not strangers on YT,5,0.6875,-0.3125,Negative
134,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TSahLEZoOV,@Spirit01 • 67 years ago someone is mad today, • 67 years ago someone is mad today,1,1.0,-0.625,Negative
135,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TS9f-XY9xu,"Maybe its important to say that rimac is more a electric car parts supplier then a car builder .. so everything good here 🤷🏼‍♂️ pininfarina just choose the best material for there e car .. rimac parts like batterys are in much more other electric cars so that doesnt mean they are all rimacs in other suits ! Rimac himself answered the question why does he not build e cars for the mass this way :  i do not want to be competition for my customers.  The nevera was his dream from the beginning, everything began with the idear of building a hypercar but rimacs mainjob is to build parts for e cars and sell them. So, pininfarina is just a customer. Surely a special one 😂😉 and that will be the reason why this „nevera in a other suit“ is a lil bit slower and got less capacity then the rimac 😉",Maybe its important to say that rimac is more a electric car parts supplier then a car builder  so everything good here 🤷🏼‍♂️ pininfarina just choose the best material for there e car  rimac parts like batterys are in much more other electric cars so that doesnt mean they are all rimacs in other suits  Rimac himself answered the question why does he not build e cars for the mass this way   i do not want to be competition for my customers  The nevera was his dream from the beginning everything began with the idear of building a hypercar but rimacs mainjob is to build parts for e cars and sell them So pininfarina is just a customer Surely a special one 😂😉 and that will be the reason why this „nevera in a other suit“ is a lil bit slower and got less capacity then the rimac 😉,3,0.4864177489177489,0.23663419913419917,Positive
136,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TNexOnEaei,"@BTICronox Yap, you're right about that.", Yap youre right about that,1,0.5357142857142857,0.2857142857142857,Positive
137,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TN6url9x43,So many people have SO much money now…it’s fueling the return of coach built cars.,So many people have SO much money now…it’s fueling the return of coach built cars,1,0.35,0.35,Positive
138,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TN59x3daQ3,Pinin dragged the Rimac into an Italian suit boutique and straightened things out.. thank goodness!,Pinin dragged the Rimac into an Italian suit boutique and straightened things out thank goodness,5,0.0,0.0,Neutral
139,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TM_7ZNPeAf,"@HH Hydra I like Rimac and Battista, they look good.", Hydra I like Rimac and Battista they look good,4,0.6000000000000001,0.7,Positive
140,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TK26dykl8t,"@sanidsicu I know that you’re saying lots of bs! And you’re also convinced of the stuff you’re saying! Really impressive! There’s nothing I can write to let you understand what I mean, cause looks like you know everything already! Indian Indian Indian… everything Indian! Shut up please! My ears are bleeding! “Each car will be hand-built at the dedicated Pininfarina facility located in Cambiano, Italy. 40 percent of the car's production was already reserved before the car's introduction.” And “Battista will share about 40% with the Nevera”", I know that you’re saying lots of bs And you’re also convinced of the stuff you’re saying Really impressive There’s nothing I can write to let you understand what I mean cause looks like you know everything already Indian Indian Indian… everything Indian Shut up please My ears are bleeding “Each car will be handbuilt at the dedicated Pininfarina facility located in Cambiano Italy 40 percent of the cars production was already reserved before the cars introduction” And “Battista will share about 40 with the Nevera”,1,0.84375,0.34375,Positive
141,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TK0QXYhHuf,"@Spirit01 • 67 years ago  Yeah Ferrari, Lamborghini blah blah. But owner of Pinnifarina is Indian Mahindra, not some Italian car- tech company.. And they simply do not have know- how for such task. Maybe know how to make some low- tech stuff like car seats mentioned above, but power train, inverters, advanced battery modules.. not so. 

 That 40% story is Indian lie, and you know it."," • 67 years ago  Yeah Ferrari Lamborghini blah blah But owner of Pinnifarina is Indian Mahindra not some Italian car tech company And they simply do not have know how for such task Maybe know how to make some low tech stuff like car seats mentioned above but power train inverters advanced battery modules not so 

 That 40 story is Indian lie and you know it",2,0.30952380952380953,0.06666666666666667,Positive
142,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TJT7p0Ikjk,No.,No,1,0.0,0.0,Neutral
143,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TIqncXmwg1,@Mario I/O Rimac is much more beautiful than Liella right?, IO Rimac is much more beautiful than Liella right,5,0.6785714285714285,0.5452380952380952,Positive
144,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TI_kCeAm7T,"@David Ilić educate me? No thanks, you aren’t my parents. Ignorant? Not as ignorant as who will spend 2 million dollars for a Rimac! Educate your kids, not strangers on YouTube folks!!! Let people live their life, we don’t think the same about everything! People today is so funny!!!", Ilić educate me No thanks you aren’t my parents Ignorant Not as ignorant as who will spend 2 million dollars for a Rimac Educate your kids not strangers on YouTube folks Let people live their life we don’t think the same about everything People today is so funny,1,0.45625,0.0715909090909091,Positive
145,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TIXW1O8soH,It's a Rimac but beautiful.,Its a Rimac but beautiful,4,1.0,0.85,Positive
146,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49TIQ1eOfx-y,@Spirit01 • 67 years ago nope. I am damar fadlan from Indonesia., • 67 years ago nope I am damar fadlan from Indonesia,1,0.0,0.0,Neutral
147,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49THvoUk5RSk,A Ferrari suit,A Ferrari suit,5,0.0,0.0,Neutral
148,Ugz3ZDpDrXWMZPENjzx4AaABAg.9TFBctWMWX49THvgdKDRoH,"@Spirit01 • 67 years ago calling others ""fanboy"" just because they don't fit your personal opinion makes yourself look like a fanboy though...

Think about the Rimac what you want, but at the moment, it's the most advanced BEV on the market. Biggest battery (120kWh), most powerful cooling system, fastest charging (up to 500kW peak and 265kW average 0-80% according to the spec sheet), among the most powerful motors, highest top speed so far, autonomous capabilities etc. - technically, the Nevera is top notch."," • 67 years ago calling others fanboy just because they dont fit your personal opinion makes yourself look like a fanboy though

Think about the Rimac what you want but at the moment its the most advanced BEV on the market Biggest battery 120kWh most powerful cooling system fastest charging up to 500kW peak and 265kW average 080 according to the spec sheet among the most powerful motors highest top speed so far autonomous capabilities etc  technically the Nevera is top notch",5,0.5714285714285714,0.30357142857142855,Positive
