,id,content,content_clean,content_no_stopwords
1007,UgzQnnw-pJA0URHQkop4AaABAg,"Let me guess, a Bugatti Chiron with a different trim, that cost twice as much. But it’s cool bcz all the insecure ppl with money gonna flock to it anyway!",Let me guess a Bugatti Chiron with a different trim that cost twice as much But it’s cool bcz all the insecure ppl with money gonna flock to it anyway,Let guess Bugatti Chiron different trim cost twice much But it’s cool bcz insecure ppl money gonna flock anyway
1008,UgyHzwovrTScHg_MhOZ4AaABAg,WORTH EVERY PENNY,WORTH EVERY PENNY,WORTH EVERY PENNY
1009,Ugx2nRsKfv4XzZqDriV4AaABAg,My seat leon fr has the same wheels,My seat leon fr has the same wheels,My seat leon fr wheels
1010,UgzpoIhxvxuqp5oSL6V4AaABAg,The last guy in the white t shirt probably got fired after the shot because he didn't match the dress code😂,The last guy in the white t shirt probably got fired after the shot because he didnt match the dress code😂,The last guy white shirt probably got fired shot didnt match dress code😂
1011,UgxCLFnhSchToms3ILx4AaABAg,"I don't have a corporation where suppressed, underprivileged people are overworked for me to be able to afford this. But if I did...I'd want something better.",I dont have a corporation where suppressed underprivileged people are overworked for me to be able to afford this But if I didId want something better,I dont corporation suppressed underprivileged people overworked able afford But I didId want something better
1012,UgzIAZQYhw7uyrLVWfV4AaABAg,Meeeee I rather drive a 1978 trans am special edition. Black with gold. Now that's a sexy ass fish looking car.,Meeeee I rather drive a 1978 trans am special edition Black with gold Now thats a sexy ass fish looking car,Meeeee I rather drive 1978 trans special edition Black gold Now thats sexy ass fish looking car
1013,UgzcbSghQDuNC9YvZoF4AaABAg,Have to do the bugatti aerolithe 😂😂😂,Have to do the bugatti aerolithe 😂😂😂,Have bugatti aerolithe 😂😂😂
1014,UgxISTmMRn7xGCEv6WB4AaABAg,So when are you guys going to do a giveaway? :D,So when are you guys going to do a giveaway D,So guys going giveaway D
1015,Ugx9i2S6tW2SwH6og3p4AaABAg,So much attention to detail that they didn't have the time to find a black shirt for the guy in the back,So much attention to detail that they didnt have the time to find a black shirt for the guy in the back,So much attention detail didnt time find black shirt guy back
1016,Ugxtc60B91OOaq-x2U94AaABAg,Looks nice I guess,Looks nice I guess,Looks nice I guess
1017,UgxgZHVfJ1FqoAkd-3l4AaABAg,Side holes dont look good.,Side holes dont look good,Side holes dont look good
1018,Ugy03JhbEUTgFZ2h2Pt4AaABAg,Thanks for the delivery but the box was slightly chipped on the corner can I get a refund?,Thanks for the delivery but the box was slightly chipped on the corner can I get a refund,Thanks delivery box slightly chipped corner I get refund
1019,Ugy03JhbEUTgFZ2h2Pt4AaABAg.9cW4wEJbRV_9cW6KES8mcS,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly,Thanks watching🔝for investment mentorship information🖕Drop msg directly
1020,UgwaaWri2GQ7oalO6U14AaABAg,Id rather have a civic,Id rather have a civic,Id rather civic
1021,UgxrkYhuTSF5gZaDQh14AaABAg,And a Plaid is faster for almost all driving conditions at like what a 1/30th of the price?,And a Plaid is faster for almost all driving conditions at like what a 130th of the price,And Plaid faster almost driving conditions like 130th price
1022,UgxrkYhuTSF5gZaDQh14AaABAg.9cWNiK9Rybi9cWTfGH0VuK,"That's only acceleration. Its top speed is absolutely pathetic, clocking in at only 175 MPH. Not only that, but it's so heavy, it handles worse than the Bugatti *VEYRON*, not Centodieci, *VEYRON*. Keep that in mind. Also, 1/30 of ten million dollars is around $333,333.33.",Thats only acceleration Its top speed is absolutely pathetic clocking in at only 175 MPH Not only that but its so heavy it handles worse than the Bugatti VEYRON not Centodieci VEYRON Keep that in mind Also 130 of ten million dollars is around 33333333,Thats acceleration Its top speed absolutely pathetic clocking 175 MPH Not heavy handles worse Bugatti VEYRON Centodieci VEYRON Keep mind Also 130 ten million dollars around 33333333
1023,UgyZ89tXKLX7tmcxokJ4AaABAg,No deal..leave the classic alone.,No dealleave the classic alone,No dealleave classic alone
1024,UgxmU7gAev4MyMmI9m94AaABAg,*Robbers rn* : “Write that address down! Write it down!”,Robbers rn  “Write that address down Write it down”,Robbers rn “Write address Write down”
1025,UgzPWSRSF0B7tlrlHfB4AaABAg,Excellent car except the chocolate package like red logo 😁,Excellent car except the chocolate package like red logo 😁,Excellent car except chocolate package like red logo 😁
1026,UgzxavCpTYUVmMp4aAt4AaABAg,Who was it to whom it was delivered btw?,Who was it to whom it was delivered btw,Who delivered btw
1027,UgwC-GN-60Dsih3vYd14AaABAg,I love bugatti👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌,I love bugatti👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌,I love bugatti👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌
1028,UgwIlDKq6qsbrK2Jp714AaABAg,Заднее крыло красилось 🤔,Заднее крыло красилось 🤔,Заднее крыло красилось 🤔
1029,UgyEVQvSFlFRZEmD8GN4AaABAg,Big fan of Bugatti,Big fan of Bugatti,Big fan Bugatti
1030,Ugw31AaEUmbo_rKbCGJ4AaABAg,那個樹跟草地真漂亮,那個樹跟草地真漂亮,那個樹跟草地真漂亮
1031,UgzeZs_RVY-50WSYkDt4AaABAg,"So what’re we takin, 3, 4 million?",So what’re we takin 3 4 million,So what’re takin 3 4 million
1032,UgxRJh3XAy8Y_8WexcZ4AaABAg,BRING BACK THE ORIGINAL STYLE Niceeeeee,BRING BACK THE ORIGINAL STYLE Niceeeeee,BRING BACK THE ORIGINAL STYLE Niceeeeee
1033,UgwemxcVv4DxUgCNlYp4AaABAg,Now watch him never drive the car how its supposed to be,Now watch him never drive the car how its supposed to be,Now watch never drive car supposed
1034,UgyNRbrpUtYAPYFQObF4AaABAg,It’s just another Veyron ain’t it?,It’s just another Veyron ain’t it,It’s another Veyron ain’t
1035,UgxJ6Z_1Vjhx7ZiKlrh4AaABAg,It looks a little too lego'y to me.,It looks a little too legoy to me,It looks little legoy
1036,Ugyb57tiUH83VUXeiPZ4AaABAg,"Who’s that silver fox, I thought that Mate Rimac was the face of Bugatti?",Who’s that silver fox I thought that Mate Rimac was the face of Bugatti,Who’s silver fox I thought Mate Rimac face Bugatti
1037,UgwqeQA3_tO3cg94gAh4AaABAg,I hate the shot of the car at 0:13. They've used a lens and angle that makes the body look bunchy and weird - almost like an isometric view. I'm sure this thing looks amazing in real life (Italian cars always do) but this one shot is not great.,I hate the shot of the car at 013 Theyve used a lens and angle that makes the body look bunchy and weird  almost like an isometric view Im sure this thing looks amazing in real life Italian cars always do but this one shot is not great,I hate shot car 013 Theyve used lens angle makes body look bunchy weird almost like isometric view Im sure thing looks amazing real life Italian cars always one shot great
1038,UgxRT1swO2AlzWHPqeF4AaABAg,"Performances are surely astounding, but design is really poor. So many mistakes, like those circles that have no coherence with the general look, the wing neither, the wheels don't look right, even their color is out place... definitely German are not good to make things look good...",Performances are surely astounding but design is really poor So many mistakes like those circles that have no coherence with the general look the wing neither the wheels dont look right even their color is out place definitely German are not good to make things look good,Performances surely astounding design really poor So many mistakes like circles coherence general look wing neither wheels dont look right even color place definitely German good make things look good
1039,UgxOyJ_P2gOmWoNM34V4AaABAg,Bugatti definitely needs a refresh.. all look the same kind of like Ferraris,Bugatti definitely needs a refresh all look the same kind of like Ferraris,Bugatti definitely needs refresh look kind like Ferraris
1040,UgxHgPOX9v24v4G7OjR4AaABAg,V symbol is not the best choice for 2022 xD,V symbol is not the best choice for 2022 xD,V symbol best choice 2022 xD
1041,UgxSQyaiYe_mNnUHHi94AaABAg,It looks like a kit car designed by a teenager,It looks like a kit car designed by a teenager,It looks like kit car designed teenager
1042,UgxBIcJoJd7pS-T8ukB4AaABAg,Deutsches Kennzeichen! :D,Deutsches Kennzeichen D,Deutsches Kennzeichen D
1043,UgyhfZHXK_OhO8Idghd4AaABAg,The First Customer BUGATTI CENTODIECI to be put in a garage and never be seen again,The First Customer BUGATTI CENTODIECI to be put in a garage and never be seen again,The First Customer BUGATTI CENTODIECI put garage never seen
1044,UgxBPSrtTo5Fzl1t0yF4AaABAg,Guest who owned 2 bugatti now!,Guest who owned 2 bugatti now,Guest owned 2 bugatti
1045,Ugw4SJsVRULj2pt474R4AaABAg,all that  just to get gapped by a 97 civic lol,all that  just to get gapped by a 97 civic lol,get gapped 97 civic lol
1046,UgzBmNC2VJRQXa8qipp4AaABAg,noooo!!! it totally looks like an outdated car....atleast not even close to the previous 2 models...,noooo it totally looks like an outdated caratleast not even close to the previous 2 models,noooo totally looks like outdated caratleast even close previous 2 models
1047,UgwbbZ3n8cQW_J1wcr94AaABAg,"Too many aggressive, edgy lines and not enough flow.  I prefer previous models.  It seems like they are starting to copy many other sports car manufacturers and designers who are all following the same design esthetic.  I wish Bugatti would continue to go more of its own way.",Too many aggressive edgy lines and not enough flow  I prefer previous models  It seems like they are starting to copy many other sports car manufacturers and designers who are all following the same design esthetic  I wish Bugatti would continue to go more of its own way,Too many aggressive edgy lines enough flow I prefer previous models It seems like starting copy many sports car manufacturers designers following design esthetic I wish Bugatti would continue go way
1048,Ugwc5wKyyB0uJx2bna94AaABAg,I'm getting sick of Bugatti just making the same car over and over again like come on it literally doesn't look any different than any of the other Chiron's the only unique one is the divo,Im getting sick of Bugatti just making the same car over and over again like come on it literally doesnt look any different than any of the other Chirons the only unique one is the divo,Im getting sick Bugatti making car like come literally doesnt look different Chirons unique one divo
1049,UgwVWrW0r9kbuo8V1_d4AaABAg,wonder if a certain guy called tate will buy this,wonder if a certain guy called tate will buy this,wonder certain guy called tate buy
1050,UgxqzgMAf9mAxT5Pkl94AaABAg,"I drove expensive car yesterday, and in my opinion beyond some cash point care are just pointless",I drove expensive car yesterday and in my opinion beyond some cash point care are just pointless,I drove expensive car yesterday opinion beyond cash point care pointless
1051,Ugw05RTzd4IUgPoIXZB4AaABAg,Just a dream to me,Just a dream to me,Just dream
1052,UgyHDV0mHzkZPG7oked4AaABAg,"Not, a fan of the window covers, wheels or its color.",Not a fan of the window covers wheels or its color,Not fan window covers wheels color
1053,UgySgYmbkyBf-x08JEV4AaABAg,Looks like a Lego car,Looks like a Lego car,Looks like Lego car
1054,Ugyn1ec_U8vtvfpS83F4AaABAg,nice bodykit.,nice bodykit,nice bodykit
1055,UgzFmBOMvwV0-lbWMtl4AaABAg,🥵🥵,🥵🥵,🥵🥵
1056,Ugz0hEK3ZsH-4V-28Bl4AaABAg,It’s a nice JAG (Just Another Gasguzzler) 😂,It’s a nice JAG Just Another Gasguzzler 😂,It’s nice JAG Just Another Gasguzzler 😂
1057,Ugz0hEK3ZsH-4V-28Bl4AaABAg.9cW5K3MFlF29cW6EecjlT9,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly,Thanks watching🔝for investment mentorship information🖕Drop msg directly
1058,Ugwxry3HwXanAHc1fep4AaABAg,Can i have one? Any new bigatti would do just fine sir?,Can i have one Any new bigatti would do just fine sir,Can one Any new bigatti would fine sir
1059,UgynFyoVN29RpK38V_B4AaABAg,"Lamborghini did a cash grab using the Countach name, it's the same deal with this...",Lamborghini did a cash grab using the Countach name its the same deal with this,Lamborghini cash grab using Countach name deal
1060,Ugzv9t980LTl_mFAeGx4AaABAg,Send one of these for free.📣,Send one of these for free📣,Send one free📣
1061,Ugw6QvNScDL3mhZzlZl4AaABAg,Looks like a Warhammer Space Marine.,Looks like a Warhammer Space Marine,Looks like Warhammer Space Marine
1062,Ugz22sZ50B8GLVqsPnB4AaABAg,Who’s the first customer for this model CR7??,Who’s the first customer for this model CR7,Who’s first customer model CR7
1063,UgwscjuLc_GJVAOA6Rh4AaABAg,Looks like a Zentorno,Looks like a Zentorno,Looks like Zentorno
1064,Ugw-22Et_SdFf6yEbyJ4AaABAg,"everything was great up until they showed the interior, wtf kind of clown shit is that lol",everything was great up until they showed the interior wtf kind of clown shit is that lol,everything great showed interior wtf kind clown shit lol
1065,UgxFzWsJz4bewlHiOx14AaABAg,I hope it will be driven and not garage queen.,I hope it will be driven and not garage queen,I hope driven garage queen
1066,UgwNDccdiwFwxHtSegt4AaABAg,I don't know much about cars but why they wheels don't match the vibe of a bugatti,I dont know much about cars but why they wheels dont match the vibe of a bugatti,I dont know much cars wheels dont match vibe bugatti
