,id,content
856,UgzSblkoEgQkqvY5mNB4AaABAg,👍👍🙏❤️
857,UgxLnXGWRGPJwXQngxd4AaABAg,Everything but the wheels please.. 😂😂
858,UgzHi7nVd_Y4luZPgIt4AaABAg,❤️❤️❤️❤️
859,Ugys2zpDji3q1qa7cAF4AaABAg,"Larger than an M5, as heavy as two 911ST's. But none of that matters because it has a ducktail yo."
860,UgwN1XhHmM04fCKjKO54AaABAg,I loved.i love Germany.
861,Ugxhylrwl9glVC3RCyt4AaABAg,帥 手排經典
862,UgyDwxg2n58uV50wgOF4AaABAg,🤤🤤🤤
863,Ugy8KcdUks5GgNqRdS94AaABAg,You'll sell more cars if you just made the original instead of having to do ads about the new-like original.
864,Ugyh_XrdjHFJuttyauN4AaABAg,what engine is in this??
865,UgxLx1DsDz0r0_TVMmV4AaABAg,It s a real pain for my back low cars
866,UgxxqXuF5qQmi8GIxPt4AaABAg,Great Video! Where was this Movie filmed?
867,UgyE96uxSqPoXI8hXl54AaABAg,"I hate to go against all of the gushing comments but what a load of marketing crap. I’ve owned five Porsches beginning with a 1959 356c, finishing up with a boring late model 911. The new models couldn’t go around a corner without computer guidance. Removing the rear bumper to change the air filter, that’s progress?
Bloated boulevard cruisers they are. Light, fast and fun please!"
868,UgwVq9pIfvT3IRn01AF4AaABAg,"Michael Fassbender. - пилот (если не ошибаюсь).
Обожаю порш.. 911 каррера.."
869,Ugy6nBnMa82wJE8VFPl4AaABAg,Anyone know where this was filmed?
870,UgwuXe_9hQth0v_EENt4AaABAg,Perfektion
871,UgzhXhl6BBTrweEcvjV4AaABAg,Great music. Was this filmed in  Monaco and Cap Ferrat?
872,Ugzuv90L6MpwMyk24pV4AaABAg,Ima get a gr86 then this
873,UgxhV4ziUou2U2reaiF4AaABAg,"From now......I will STOP watching 911 Porsche videos !!!

I want to avoid heart attack !!!
💔💔💔"
874,UgwXdROnYOpELdHBJnt4AaABAg,Great sharing
875,Ugw_fhjFuwTfiBsFqWx4AaABAg,"Cool.  Too bad we'll never be able to buy one here in the US without some nonsense dealer markup or story about ""no allocation.""  How about focusing on the buying experience now."
876,UgwADR3Tixuk9iAzrH94AaABAg,Was für ein Kunstwerk.....
877,UgxglqUu5mievyYsw8d4AaABAg,Gorgeous. Not sure about the 60.
878,Ugwd9aauCQbKIVp6IB14AaABAg,"Very nice car, another winner."
879,Ugx_xoUUJal1aLiuT1t4AaABAg,James bond vibes guyss!
880,UgwjO5Ci68fDLrnuEQR4AaABAg,"Porsche is all good. But the models are the same every day. 911, Boxster, Panamera, Cayenne, Macan... New car models need to be added. People get tired of only having the same model. I want Porsche to be great."
881,UgwkozN8j8exBx8uuOR4AaABAg,the one and only 911 - a real Porsche don't need PDK
882,UgyUfUElVvjop0gVaA54AaABAg,"Let's face it fellas, there's no way 8 billion humans could afford this quality of life"
883,Ugy0qxbWmRUQ3xVZll14AaABAg,"This is all fine and dandy if you can even buy/get a 911 at your ""local"" Porsche dealership! Yeah...good luck pal!"
884,UgxAyLrjkAyvteYxGaB4AaABAg,Fantastic.....
885,UgzznVYYyP-RUr4DtNB4AaABAg,"Porsche, we love you but for God sake the newer 911's have become waaaaay to big proportioned....Go back to your RS roots! The 997 was the last best proportioned 911"
886,UgxGGFL0E-cx_pxpo4R4AaABAg,"Great story bro, save some money and buy a plaid, it’s faster🤪"
887,UgznnyTs04h6s3EkkUd4AaABAg,Lecker ;-)
888,UgznDKP9RFVqiTVuF6d4AaABAg,"A yes, the universe where everyone is a billionaire with nothing to do all day but play tennis or find a nice French or Italian sea side hill to drive up after relaxing in their roof pool to look down onto their private yacht waiting for their billionaire friends to drive by doing the exact same thing.

That's why I love Poor Shah's, Rich Shah's really don't compare."
889,UgxdSSuTK2ssNcUDH3t4AaABAg,"Ein Bisschen Bullit, ein Bisschen French Riviera, ein Bisschen Shirley Bassey… ganz ganz viel 911! Gut gemacht Porsche 🙏👍🤙"
890,Ugwl69nbsb_IwZia02h4AaABAg,КРАСОТА !
891,Ugwne_qFF0ftrD2oYRV4AaABAg,I hope someone actually drive this car rather than park it in a garage
892,UgwccxEReFi7LIgSi8Z4AaABAg,Hello guys! Does anyone know where the commercial has been filmed?
893,UgwJTNi5dAz-6mlXUhx4AaABAg,اجمل اعلان في العالم واجمل سيارة في العالم
894,UgwkEcOADAamnHHs4gd4AaABAg,👍🥂
895,Ugzuxb7-EkVqHHdHGUV4AaABAg,Ausgezeichnet!
896,UgyJh5BwrIn1ie3ROjB4AaABAg,❤
897,UgyL3AT0DUxQFPZSjaZ4AaABAg,it has a freacking actual proper stick shifter!!!!!!!!!!!!!!!!!!!!!!!!!!
898,UgzSHeKsxniEvcqHSa14AaABAg,Shouldn't they be like at least 70 years old now not in their 50s?
899,UgwgyklMMMaEHbAQhvl4AaABAg,"yeah cool.... but why turbo?
the carrera 2.7 was actually manual"
900,Ugyp2pz0rLenK-KepDF4AaABAg,Прощаемся с ДВС…
901,Ugw4oIjx2pqq4P0JJvV4AaABAg,"The Only Dame Shirley Basset and her wonderful warm voice quite the fitting choice of exquisite music.

THANX  and stay safe😎😀"
902,UgwiA--tn-w2OV6LxF14AaABAg,Hey could someone tell me what a music used in this film is? I love this music very much!
903,UgwiA--tn-w2OV6LxF14AaABAg.9aS03-z5P5o9aY8c8-eZ7d,@tjae92 thanks!!!
904,UgwiA--tn-w2OV6LxF14AaABAg.9aS03-z5P5o9aXh-23IMBV,Where do I begin by Shirley Bassey
905,UgzbUh3DPQEJ-_Vfnbl4AaABAg,Now selling in Australia for double the price of the rest of the world
906,UgxZo9rRKu9eMI2HrNp4AaABAg,Wow! amazing song. Where was this filmed?
907,UgxpTxk_yOSmiX-aTgt4AaABAg,😍😍😍😍
908,UgwrSARpNJwWrl500IN4AaABAg,You’re selling a dream
909,Ugxi7bFtORW_bMX3YJR4AaABAg,if i manage an allocation it’s being daily driven
910,Ugy8yPInp-XmBgeYR0N4AaABAg,CAR advert of the year. Agree?
911,UgyRClqZ9_L_GT9WCcJ4AaABAg,Bravo
912,Ugz_oiAHDzVoQ8zDp1p4AaABAg,The only car add to supersede the Clive Owen Beemer series.
913,UgzwQcgH5Qxy5vQ30VF4AaABAg,N.A. flat six🔥🔥🔥🔥🔥🔥
914,UgxF8hr8Pfu1mtfbhw14AaABAg,Oh dear.. 👌
915,Ugxqx6NArW4T8dzsp6J4AaABAg,a Porsche Ad for a Bond movie! :-)
916,UgxBIyUvms4DKtb-7MV4AaABAg,marvelous
917,UgxYYN_5TI-OO0s_ic54AaABAg,Very good video
918,Ugyt7rMn7KYbVIWcbXN4AaABAg,😍😍😍😍
919,Ugz254yKlDAyupAP9UZ4AaABAg,let's sign the contract 😎
920,UgzX0zSYpaVVKZ8NAjF4AaABAg,I'll add that to the list
921,UgyaO-kxy6ii99NUDod4AaABAg,need analog gauges
922,UgzI7igmsMb36A657sx4AaABAg,"Maserati, take good hard notes"
923,UgwAR_zoThoKHrVfPCJ4AaABAg,"This is selling dreams, not cars!"
924,Ugxy-Pnu7B5hNl8o33l4AaABAg,"Does anybody know, if there is any relation between both couples? The same persons, but later, or the next generation ?"
925,Ugx0Va3zGzaHjlrkDcl4AaABAg,Wow...commercials you wanna watch!
926,UgyOtq6_GZym2zSPPWB4AaABAg,Неперевершено!
927,UgxMya37a1jux7IKSuJ4AaABAg,"Terrific movie. Chance of acquiring said vehicle, even with the requisite funding 0.01%"
928,Ugx92YRd7J57iC9TNMx4AaABAg,"In dieser Werbung scheint die Welt noch in Ordnung zu sein. So etwa habe ich mir Westeuropa vorgestellt, als ich noch klein war. Nebenbei, dieser Porsche ist ein Hammer. ;-)"
929,UgyqZ7fIS1Errp95TVl4AaABAg,"Porsche please, I just sold my mortgage and now my wife is threatening to divorce but I need this so bad"
930,Ugx10TDCdE3FOmjVlkh4AaABAg,Porsche “ There is no substitute “
931,Ugxqj5mo2ncf9-acn1x4AaABAg,♥️♥️♥️
932,Ugx5WxMaPHwtrS2lRtR4AaABAg,i will buy Porsche 911 Turbo S after graduating in the year 2024. now im 21
933,Ugzxu1GtrLGzrMkDu4x4AaABAg,"Change rims, they look too big, and dominating. You got Ludacris in charge over there? xD"
934,UgxpgGujeRFRsp8ZVQh4AaABAg,"Ok guys, lets buy 911 🤭😘"
935,UgzYEjPgQPm3YH0-3Zd4AaABAg,I call it a real Porsche
936,Ugx_xuo8nXGBkTPvZz14AaABAg,😱😍🤪
937,UgyrgJEB5zQgH2Llril4AaABAg,Wow.
938,Ugy7AmOUjZ-baDa_EEF4AaABAg,Wish they added the name of the agency who produced this video.
939,UgwrTdcXyWMWea5veX14AaABAg,❤️911
940,UgxgZTmPmThUO7QT1dR4AaABAg,"£209540 starting price, as much as I’d like one it’s too rich for me"
941,UgyhhAw_t9_ybF-cqF94AaABAg,Where can i find this version of this song?
942,UgxpEw0yvosxlbaterN4AaABAg,Gran corto. Cual es el título de la canción?
943,UgzFCy0Jkh-88ruMOKN4AaABAg,"Would
Be cool if it was 85k"
944,UgyBWAg4D0fYAFa2bGp4AaABAg,소유하고싶다..
945,UgzqcvxsO1siCN0qq2d4AaABAg,"If you want a classic Porsche, buy a singer. They do proper classic interiors. Notice how they didn't show the infotainment, coz a big screen aint classic 😂"
946,Ugx484j0V3FXKgM6qrF4AaABAg,❤❤❤❤❤❤
947,UgwTrfUGoPbwuKOm1k14AaABAg,❤❤❤❤❤❤
948,UgxJPuIGQ8fRXceXgiN4AaABAg,Porsche is just another level
949,UgxMMkoQJo1H68jmdr14AaABAg,Porsche won't build enough so enthusiasts like me can actually buy one... the same story different model.    How about less Macan 4-cyl and more sports cars?  Just a thought.
950,Ugz2JIxkRngN_b7romJ4AaABAg,50% less semiconductors?
951,UgwLaipF0cycJdmuheB4AaABAg,"Turbo, Handschalter, Heck, klingt für mich nach Überdreher Stufe 5 und Garantie Verlust  😂"
952,Ugwy3dEoUqGXNt0yE2p4AaABAg,Nicely done Porsche.   Is that Shirley Bassey?
953,Ugw1SevLRSU1enMcP5N4AaABAg,Vw 🔥🔥
954,UgwN2fO5duTG5dzcFHl4AaABAg,"And now a car that the average joe won’t have. 



Good content, however."
955,UgzGVgSIP406pprKhqV4AaABAg,Ok new one but don't park too close to old one because it will outshine new one
956,UgyEowwwUEUzAdShlSd4AaABAg,too good of an advert
957,UgwwPO7zL01Mb113AlV4AaABAg,Can it fly?
958,Ugx_g-74umGWS1NvULx4AaABAg,so in to this
959,Ugy5Q48jjB660MFCSO54AaABAg,can't imagine the fool who would dis like this video
960,UgyBuvjnUMtQK6-XnuN4AaABAg,Does anyone know where this was filmed?
961,UgyBuvjnUMtQK6-XnuN4AaABAg.9aWd-QagUfq9aWoMy94drS,"Looks like south of France, Monaco, Menton or  around St Tropez"
962,UgyI3Sd_Oq6j8fVCnQR4AaABAg,This ad has an underlying sadness in it
963,Ugzz0iQyuzFIYB0eBuV4AaABAg,"Im gonna watch this video every morning as motivation, this righ here the literal goal of my life"
964,Ugy5QfIfXhItEDLciK94AaABAg,Drive a Porsche and........ la vita è bella!
965,UgyyV1abG5V6UyL1qoh4AaABAg,cant wait for manny khoshbin to live my dream and own one
966,UgxwELWisWSBQXqHjc54AaABAg,"Ich möchte mit den Leuten arbeiten, die es gefilmt haben!"
967,UgxDMLitBQ0SQX-UBvR4AaABAg,felt like Tarantino made it
968,UgxtngrALGZG8uZPHPh4AaABAg,Making icons ever greater and not forgetting heritage. This is why I love Porsche.
969,UgzkTNTil3tVWqkBXf54AaABAg,This is AWESOME!
970,Ugx_SMlGqB34g3A30id4AaABAg,Pictures on website have manual transmission and paddle shifters. That correct or did they goof when they used  a previous template /over lay?
971,UgyCju9YrAVOAnHZ86N4AaABAg,🥰
972,UgygjyM0FwZUQenEnLh4AaABAg,the air cooled any day
973,UgxGvziqV_O4l1yVPUt4AaABAg,The stereotypes in this commercial are spot on.
974,UgxfpFDp9TdegA_O_oB4AaABAg,"Nice marketing video, i like it"
975,UgwZiWEy-infF-uQN3N4AaABAg,"Отлично скроенный ролик. Все гармонично..кроме одного- женщина в ролике не тему...
Хотелось бы видет молоденьку
, подтянутую, кудрявую мадам"
976,UgxeV-ZRvuOBVG_hYgx4AaABAg,"Good evening 
i have sent many emails regarding my car  (macan) and now my car is in kuwait garage for over than three weeks and they still dont know what is the problem or how to fix it and they have changed more than 4 things and the car still didnt get fixed
please I need help as soon as possible
how can I connect with the original Company"
977,UgzZug_F1_j82odqKGZ4AaABAg,"I love Porsche, but I don't really associate something as bougey as Porsche with 60s and 70s counter culture, lol. That's a bit of a stretch."
978,Ugzgosy7AAAY6e6qOvF4AaABAg,"FIN?
No please let it not be the end please."
979,UgzevR8NEZi58g3QbPR4AaABAg,When can we buy It?
980,UgzB_upKFVpWEe2N3nF4AaABAg,"In a nutshell, this should be taught in marketing schools worldwide. Understanding your target demographic 101.

I want, correction …. Need this car 😂"
981,Ugzj-3Ge9iCfWbt48td4AaABAg,"😏 Ehhh








😭 I need it."
982,UgwQfp-Fm5KbiMmozhZ4AaABAg,Naff number 60!!  but great promotional vid on the riviera.
983,UgxOvHGJ-YxMQr1HhNZ4AaABAg,Fashion grey or cement should just be called Porsche grey from now on
984,Ugzl54PnGDrFAWiJTIN4AaABAg,WHERE... is this filmed.. please tell me!
985,UgztX8A9oM-XohdkPXt4AaABAg,anyone knows where is it located?
986,Ugya9ZgltSSwLgU4z_N4AaABAg,😮😳😳😳😳 this is above superb
987,UgxUBs9pKKOS3Jp5YRJ4AaABAg,Where do I sign? Take my money!
988,UgwWyZ1ARJnaj5CXZWB4AaABAg,Excepțional !!!
989,UgxFVlFykvQAWP6HbpV4AaABAg,😍😍😍😍😍😍😍😍
990,UgzjS7v-9oNBvFK6kZV4AaABAg,Very nice price tag as well $250.000😂😂😂😂
991,UgwLcuISp-f8Btu0yVp4AaABAg,영상 잘만들었다.
992,UgyHMx1kxZqPKvxWEe54AaABAg,"What would happen if cars go electric like what happened like when you buy car now not electric what will happen to car runs fuel 

Sorry for wrong grammar"
993,UgwXJkYeTpa6QwU9o-B4AaABAg,"sorry, no. this new… thing. has nothing to do with classic aircooled 911s"
994,Ugy2Fv8xMYgvvimn85B4AaABAg,Ich hoffe das ich mir irgendwann einen Porsche leisten kann… das ist mein allergrößter Wunsch.
995,UgzamfHQ1Cls_PbLvOR4AaABAg,"Toller Spot, erinnert mich sehr an mein Zuhause."
996,UgzVx3B6fecp44yeUW14AaABAg,when less is more...
997,Ugy7nwLiAqBH0QIgfO14AaABAg,"Ролик огонь, но разрешите докопаться. Главным героям на вид лет что то около 50. В воспоминаниях же примерно мы видим стилистически конец 70х, ну с натяжкой самое начало 80х. Но в воспоминаниях им условно по 25. Значит их юность все таки должна была пройтись на начало 90х. А там уже и видеокамеры более привычные нам, компьютеры и даже мобильники у некоторых. Нестыковочка. Получается эти воспоминания - условные, они представляют себя молодыми в те года, а не вспоминают свою молодость. Видимо в молодости они ещё только зарабатывали на то, что есть сейчас. Хотя безусловно мы можем видеть в кадре обычных рантье, либо детей успешных родителей, которые сразу жили красиво."
998,UgyDFLvBnEW8klVgE0V4AaABAg,The moms cars
999,UgxCXwB6a35Uj25qMMd4AaABAg,Save the manual
1000,UgzrpMZFtGonmbmJD654AaABAg,Let's try to hit a million views before this video is 7 days old.
1001,Ugxf_ejWs4cra3G4Klh4AaABAg,Wow
1002,UgxZDnZ4cgZq0wv8EQh4AaABAg,Wow
1003,UgyR-Wt__XtNxo6QHCt4AaABAg,Wow
1004,UgzoSQh5_n-h2KGil614AaABAg,Wow
1005,UgyF5KGn3uJUY4-lWqZ4AaABAg,Wow
1006,UgwDMFY9Toh8abd-aMJ4AaABAg,James Bond! Porsche is forever
1007,UgzeNRmgaRF8DkWaw9l4AaABAg,Every Porsche is special.
1008,UgyQYLxfVtn0S_a59Lh4AaABAg,"Stickers and a stick dont bring back the essence of what made a Porsche, a Porsche.

New ones are swollen pigs. 

Cant compare to the lightweight svelte Porsches of yesteryear."
1009,UgxiJoVMb3Tubff9rRZ4AaABAg,"İch liebe Porsche. Forever, 1 numara"
1010,UgyVt9DanzPDokAe3sx4AaABAg,Can anyone tell the colour of the car is the sport classic grey which is a PTS colour?
1011,UgyVub90gpWSE0XeEcd4AaABAg,After months of lame videos Porsche has it's mojo back
1012,UgwTAWlZwNf9TsG7PJN4AaABAg,…the song! Puhhh!!! ❤️
1013,Ugxzstnvbf02exrcsSF4AaABAg,"Ferrari are you listening to Porsche, please bring back manuals and stop with the F1 only systems.   Manuals might be a bit slower than the F1 systems.  Who cares the manuals  give the car a much better driving experience to the driver especially on windy mountain roads.  I still like the 1973 911 RS design better than this new Porsche.  I wish Porsche brought back the same exterior design on such an iconic design with the coolest duck tail."
1014,UgyI7q5yGBqArn2qM0p4AaABAg,"No human no Porsche, who else and who else is comprehnding this?"
1015,UgzwXBZwQh98fFQk-7V4AaABAg,GRANDE PORSCHE 👍 🇮🇹 👍 🔝🔝🔝
1016,UgxKaUR29j6ZEQqOTdR4AaABAg,love
1017,UgwAVSj_aiavxlQOUih4AaABAg,may I have this soundtrack for my 986 boxster
1018,UgwAVSj_aiavxlQOUih4AaABAg.9app4Y3nQLF9avMLsUjT8y,"@tjae92 thanks and I know, but it seems Porsche modify a bit to the original one"
1019,UgwAVSj_aiavxlQOUih4AaABAg.9app4Y3nQLF9arDJzbQqKw,The song is Where do I begin by Shirley Bassey
1020,UgxXVUXnp0b_oAwTxix4AaABAg,The best music video out there
1021,Ugywb5TFehYmTWvL6LZ4AaABAg,These cars will sit on some rich dudes garage and collect dust.
1022,UgzwiZtryN-ZIwU3i0B4AaABAg,Love story
1023,Ugw5KSbK2itYcrzUBCV4AaABAg,"Well, just curious as to how much do people need earn to afford living such life?"
1024,Ugw5KSbK2itYcrzUBCV4AaABAg.9aVPREeiKL59aWVbjPIxRX,Born rich
1025,UgwaLOlT6TxLnzjmo5N4AaABAg,wow.
1026,UgzKr7KafOC3dPovB8N4AaABAg,"heritage of Excellance , owner of Porsche cayenne from HongKong"
1027,UgwClmKkwnpGp43WnY54AaABAg,It should win Cannes Lions 2022
1028,UgzbvBzcSqCtPMmrw894AaABAg,So happy to see it had a shifter. Not the stupid paddles.
1029,Ugx49qABGve4Z8LH7S54AaABAg,"Porsche don't ever become ferrari, keep making cars for driving not for overrated art pieces"
1030,Ugwi-KeF1fQuWCCysMF4AaABAg,Must be a time dilation machine- the people in the earlier time period of this video would be dead by now- or at least in their very late stage of life- nothing like shown here.
1031,Ugwi-KeF1fQuWCCysMF4AaABAg.9a_KLL8zfZx9a_Oohb3PDG,"@DuckBear what the hell are you babbling about?  Who said anything about features?  I'm saying the age period of the early car / scenery / people shown would appear to be 50+ years ago, and the people shown then would be about 35+ which would make them 85+ of age now.  Somebody didn't get the joke!"
1032,Ugwi-KeF1fQuWCCysMF4AaABAg.9a_KLL8zfZx9a_OFDd5WFX,"That makes no sense. You can't assume that the technologies featured were new at the time those ""flashbacks"" were supposed to take place."
1033,UgyZdET9YQAsYW2G0AV4AaABAg,the best
1034,UgyNuyyey7HWV9jOBL14AaABAg,Herbie is back!!!
1035,Ugyft6e9NHYmDr0Beux4AaABAg,I really like this PORSCHE.
1036,UgygOdPJTniQEQjjbYJ4AaABAg,Lets just say thx Mr Ferdinand ✌️
1037,Ugz1GwnXRe171gOvTpF4AaABAg,Can anyone tell me the location of the road in the scene at 1:10 ?
1038,Ugz1GwnXRe171gOvTpF4AaABAg.9aQv3rC3UVA9ar5fp-d8Hk,@Jeroen van den Berg east side between Nice and monaco
1039,Ugz1GwnXRe171gOvTpF4AaABAg.9aQv3rC3UVA9aR_y2z7qC0,@SALBERT JMpol At the east or westside?
1040,Ugz1GwnXRe171gOvTpF4AaABAg.9aQv3rC3UVA9aRQmGD04NV,Beaulieu sur mer french Riviera
1041,Ugyoy7DoJnJ1noCg0Rx4AaABAg,Selling a lifestyle. It's fabulous.
1042,UgyWVDbC8lJ1d0Loikt4AaABAg,Lamborghini and Ferrari could never
1043,Ugw5uXBpC9o2VhyVYuN4AaABAg,Manual gearbox 
1044,UgwRJV3Rh3mWpXK3jCp4AaABAg,"Das beste Auto der Welt, der 911 ist reinstes Wasser. Was für ein schöner Clip der viele Sinne beflügelt."
1045,UgzGEpKdglkDxcio1X14AaABAg,Porsche Passion
1046,Ugyw3D1KS8NSW4zpH-p4AaABAg,What are you going to make against  Ferrari SF90 ? I do not accept no as an answer. (I did not said 296 GTB...)
1047,UgwFkXWL-HWRRR5_b9V4AaABAg,What I gathered from this film is a couple of people putting on and taking of sunnies 😎
1048,UgzCTdiJ5k-F_vik-W14AaABAg,Reminds me of Herbie
1049,Ugw-YLzTyGEMGO6XVQJ4AaABAg,The classic boomers wet dream
1050,UgwevFntAl041JdHZQx4AaABAg,"Meanwhile 95% of the population are feeling the effects of rising prices on things such as fuel and food. The 5%, go buy your investment/status symbol if it makes you feel better."
1051,UgzsEUPcBXn5-06rkoZ4AaABAg,where this was filmed?
1052,UgwCwSG6izPrqPSZUih4AaABAg,Just waiting to see who will put the number 69 on the side first
1053,Ugxq8w3N4R05vaeqca94AaABAg,"Be a human like a porsche, then talk to me again"
1054,Ugy4pXq1HiSkLZAx6ZJ4AaABAg,Someone watched too much No Time To Die.
1055,UgzuOV7KrVqP1q5fJM14AaABAg,"The car looks incredibly stylish, the quality of the commercial is outstanding, but this big “60” stickers on the doors ruined everything for me. Cause, I don’t know, for me Porsche is always about their legacy in every car or product they create and this stickers look vulgarly. Just my opinion"
1056,UgzuOV7KrVqP1q5fJM14AaABAg.9aXhNWUkwca9aXi3FrWS7y,"@DuckBear wasn’t sure, how it’s called properly. I got the point about the meaning. Mb I am just not a fan of such decor. Just an opinion, as I’ve mentioned"
1057,UgzuOV7KrVqP1q5fJM14AaABAg.9aXhNWUkwca9aXhhKprwgV,"You can get it without that. It is not a sticker btw, and it is a historic detail."
1058,UgwVD8pUIB0U3o1v9yJ4AaABAg,GREETINGS!!!!!!!!!!!!!!!!!!!!!!!!!
1059,UgzBaxPBfvM76NNLBzR4AaABAg,GREETINGS!!!!!!!!!
1060,UgyX6M5d9k7C859B4-p4AaABAg,the actors didn't age enuff??  nice car tho.
1061,UgyR-W4zXHR2lMfceB94AaABAg,"Love the car, hate the commercial - pointlessly long and full of cliches."
1062,UgyZaiGrdsbNt_FX2A54AaABAg,OSP on the ASX. Incredible investment opportunity?
1063,Ugy5N63Zl02F15J8TlR4AaABAg,"Ничего не понятно ,но очень интиресно"
1064,Ugwv5AZ4768lAWURGbV4AaABAg,"Super Thanks and we need and wish videos in Real Best  8K  60fps  HDR10+  resolution clarity quality and Sound in full HD 3D Stereo Surround , Soon Please."
1065,Ugz102axgSVcyBUZaVJ4AaABAg,真是人上人
1066,Ugx0IP5tA_dcDnh13Y54AaABAg,KILLER RIMS
1067,Ugy8j7ALUuCh4oQY2sN4AaABAg,"Porsche can fix this problem if they wanted. Porsche know what is going on.  How about the Porsche USA  selling a 2022 GT3 Touring to the Store Manager for invoice, only to have the Store manager drive the car for a few weeks and then sell it as ""used"" for significantly over invoice. Porsche co-signs the shenanigans.  Look like they way want to take an alternative model of business in order to stay relevant."
1068,Ugwu94ZL30exVnUNj-14AaABAg,Manuel transmission?!
1069,UgyeGqH0jH_AVCw755Z4AaABAg,Sadly lots along the Amalie😀
1070,Ugxp1GAqgHnnuseJp2h4AaABAg,very cool ad
1071,UgzBwK-MGu55N0f_vm14AaABAg,Where it was filmed the video?
1072,UgzlX3fP33-Qn8CJhTd4AaABAg,Столько ошибок на торпеде. Пусть в сервис загонят машину
1073,UgwUU_2GgUMtC_ui_e14AaABAg,Porsche!!! Mehr braucht es eigentlich nicht!!!
1074,Ugw8E8Up3sL3lcu02Fh4AaABAg,"Q: how to harvest old money twice?

A: make an advertising film to remind them of their youth."
1075,UgyKM2cKZb8vGN_DntV4AaABAg,"Who is the artist for the song, ""Love Story""?"
1076,UgxaX3btk9hZIpebGSV4AaABAg,MY favorite porches ....u FV is what
1077,Ugwk1-vWmSCWMB-_3XV4AaABAg,Where is the filming location?
1078,Ugy2wqjnvGBApZFI7Jp4AaABAg,its good to be rich hahahahahaha...........no matter what year u live in
1079,UgwaZ8KjqnhN2fddfFl4AaABAg,What is the film location?
1080,UgwYc_jKiTKBV7sFttZ4AaABAg,one day ✊ you gonna be mine inshalah
1081,UgzZSg5oOqYdkQmjfC94AaABAg,old ain’t fold
1082,UgzU06PVSCjq4Klefkx4AaABAg,This is advertising on a fucking completely different level.  Bravo Porsche.
1083,Ugz9xEQkkSMxi6ewz654AaABAg,Nice one mam bianca sobrang bait..
1084,Ugye3QPp-YJmnunbBIt4AaABAg,Is that Mallorca?
1085,UgyyA-zp43cPlU59bAd4AaABAg,Der Bürzel MEGA!
1086,Ugz6YDk1TnMbZx2EagN4AaABAg,How retro against a Gunther or Singer?
1087,UgzE6pPzVaAyegQc-kx4AaABAg,wife rushes back into he car after seeing another Porsche pass by??? yea right .....thats a stretch
1088,Ugz-pvxupKUyYOB9ijx4AaABAg,Where do I begin (Love story) — Shirley Bassey
1089,Ugww9TmYfBf3lO3PuE14AaABAg,PORSCHE-Your Midlife Crisis NEVER Ends. 🫠
1090,UgzMQIfU3VK-3PwRp8B4AaABAg,wow
1091,UgyRhCknAM5ROUJ2Clt4AaABAg,Post this on Instagram!
1092,UgyW13tb6OUEHjjE-B54AaABAg,is this in FRance? anybody know the place?
1093,UgxxV3EV3708NunWwCJ4AaABAg,Just another same looking design Porsche! Imagine if they redesigned the car over time like every other sports car! Sorry for me Porsche are boring looking cars! Yes the early 911s were beautiful but they have not changed! Look at a McLaren 720s! I no which car I'd take !!
1094,UgxSwOg4OpJlhIFCfJt4AaABAg,I'm sold!
1095,UgxwUSsb8RaLYmORQyZ4AaABAg,Only 1250 produced...Expect high $$$$ !!!!
1096,UgwG4LrV2QdPXszbPOB4AaABAg,Idea on the sunglasses?
1097,Ugw9UgvV4vlEac3S4cJ4AaABAg,OMG
1098,UgxhxxXJKfuZ-xQQwAx4AaABAg,Who is the art director of this advertisement please?
1099,UgxCYH94_llUeF3FYvp4AaABAg,"I was frying sausages for my son when I saw this ad. And the sausage is burnt, aagh..."
1100,UgwDSHzp8bAfPZ933SF4AaABAg,Do the ridiculous stickers come off easily??
1101,Ugz1kqy7re301mGgZfh4AaABAg,"Dude I know being rich is cool af, pls stop 😭"
1102,UgyuiTB4swjzUPMpULt4AaABAg,The video is great but you’d have to be delusional to believe a modern overweight luxury 911 is anything like a classic 911
1103,UgwXHiTSp0NFEEK4SQl4AaABAg,Why would porsche even have a design department when they just keep putting lipstick on the same old pig time and time again.
1104,UgxHTRtWYKaqgLcpkrp4AaABAg,Hi can you offer me a black Porsche Taycan GTS with gold rim thank you :)
1105,UgwN4yMmeMiqqi4-jKd4AaABAg,I cried....
1106,UgwAJ51tlWZ5qAJy4Bx4AaABAg,woooow porsche hat alle kaputt gemacht 👍🏼🤌🏼💥💥💥💥
1107,Ugz4HEjEaXJRE0zJ2MV4AaABAg,cool
1108,UgzQYXokDkwPKQrBW_h4AaABAg,Location of the filming?
1109,UgzQYXokDkwPKQrBW_h4AaABAg.9aWcFuxlfjF9aWoQZkUt6o,"Looks like south of France, Monaco, Menton or  around St Tropez"
1110,UgznmGKLsCjS3Lhe26V4AaABAg,Let’s see Paul Allen’s porsche…
1111,UgyB_U5CEC7OcegaEfR4AaABAg,❤❤❤❤❤❤❤❤
1112,UgzkyD7Mfrq7IsqZvYF4AaABAg,what's the place at 1:11 ?
1113,UgzkyD7Mfrq7IsqZvYF4AaABAg.9afPR7q_ew99ahMTP8PYQz,"France.    43.715136, 7.349779"
1114,UgyvtCYbozMFtEloSDZ4AaABAg,Não gostei do número 60 na porta.
1115,Ugz9XRKRwXtEZpT3Sal4AaABAg,Dream
